"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HCLTECH","EQ","23-Apr-2021","        961.90","        964.00","        974.85","        950.20","        956.50","        955.65","        962.69","    6023490","          5798744595.95","     125365","    1708688","         28.37"
"HCLTECH","EQ","26-Apr-2021","        955.65","        940.00","        954.50","        923.05","        930.00","        928.80","        931.70","   19619972","         18279965685.85","     311431","    9218485","         46.99"
"HCLTECH","EQ","27-Apr-2021","        928.80","        931.00","        938.55","        923.40","        930.30","        928.85","        928.06","    6406825","          5945938317.20","     180458","    3233276","         50.47"
"HCLTECH","EQ","28-Apr-2021","        928.85","        931.20","        935.85","        921.75","        925.90","        923.80","        926.63","    6845677","          6343402929.70","     228230","    3890178","         56.83"
"HCLTECH","EQ","29-Apr-2021","        923.80","        929.70","        929.70","        907.10","        910.30","        909.55","        914.34","    8588734","          7852987703.40","     363122","    4041614","         47.06"
"HCLTECH","EQ","30-Apr-2021","        909.55","        905.00","        915.00","        895.40","        900.10","        898.95","        904.98","   10921664","          9883911213.80","     465056","    6189272","         56.67"
"HCLTECH","EQ","03-May-2021","        898.95","        898.75","        910.45","        891.00","        909.90","        907.70","        903.47","    6871176","          6207872991.15","     192077","    3707743","         53.96"
"HCLTECH","EQ","04-May-2021","        907.70","        910.00","        915.00","        899.25","        902.95","        900.95","        907.88","    6217026","          5644301124.00","     168209","    4062318","         65.34"
"HCLTECH","EQ","05-May-2021","        900.95","        903.95","        910.80","        900.60","        910.15","        909.40","        906.28","    2696835","          2444085189.35","     101282","    1203503","         44.63"
"HCLTECH","EQ","06-May-2021","        909.40","        912.00","        923.90","        901.25","        915.20","        916.00","        911.90","    6319104","          5762420235.55","     143748","    3197706","         50.60"
"HCLTECH","EQ","07-May-2021","        916.00","        918.00","        921.40","        913.70","        915.55","        916.40","        917.07","    3651558","          3348726455.40","      78952","    2114655","         57.91"
"HCLTECH","EQ","10-May-2021","        916.40","        918.05","        921.60","        910.20","        913.95","        913.95","        914.15","    4029147","          3683235546.45","     124563","    2413906","         59.91"
"HCLTECH","EQ","11-May-2021","        913.95","        908.50","        912.45","        905.10","        907.40","        907.30","        908.42","    3818154","          3468499141.50","     123163","    2375253","         62.21"
"HCLTECH","EQ","12-May-2021","        907.30","        906.15","        908.95","        895.00","        908.90","        906.10","        901.92","    4076940","          3677058688.45","     121902","    2118015","         51.95"
"HCLTECH","EQ","14-May-2021","        906.10","        909.00","        912.00","        896.50","        910.60","        910.35","        903.96","    5184569","          4686626714.10","     141247","    3088910","         59.58"
"HCLTECH","EQ","17-May-2021","        910.35","        914.60","        927.20","        910.10","        922.00","        922.15","        921.02","    7956551","          7328107486.65","     163399","    4544019","         57.11"
"HCLTECH","EQ","18-May-2021","        922.15","        928.00","        939.50","        924.50","        932.90","        931.60","        933.07","    5913426","          5517668114.00","     150926","    3107120","         52.54"
"HCLTECH","EQ","19-May-2021","        931.60","        928.00","        941.00","        925.15","        932.95","        931.40","        934.46","    4178834","          3904960882.15","      88976","    2303193","         55.12"
"HCLTECH","EQ","20-May-2021","        931.40","        932.00","        934.80","        922.05","        925.45","        924.40","        925.34","    4753782","          4398878266.80","     131917","    3191642","         67.14"
"HCLTECH","EQ","21-May-2021","        924.40","        925.50","        934.65","        923.00","        932.00","        930.65","        929.64","    4161547","          3868735162.35","     123901","    2431471","         58.43"
"HCLTECH","EQ","24-May-2021","        930.65","        931.50","        939.00","        927.70","        933.05","        932.80","        934.27","    4191877","          3916339863.65","      82909","    2261626","         53.95"
"HCLTECH","EQ","25-May-2021","        932.80","        938.00","        943.80","        935.15","        941.00","        940.60","        940.33","    5032874","          4732549771.05","     130222","    2970901","         59.03"
"HCLTECH","EQ","26-May-2021","        940.60","        940.00","        948.95","        932.55","        946.00","        945.80","        941.45","    5017674","          4723912196.55","     122694","    2496338","         49.75"
"HCLTECH","EQ","27-May-2021","        945.80","        949.00","        956.90","        938.10","        943.00","        942.40","        946.84","    9078274","          8595671031.90","     147589","    5206707","         57.35"
"HCLTECH","EQ","28-May-2021","        942.40","        940.05","        949.75","        937.40","        944.00","        942.55","        943.91","    4098094","          3868244727.50","     100104","    2333102","         56.93"
"HCLTECH","EQ","31-May-2021","        942.55","        941.55","        947.85","        932.60","        946.00","        945.20","        942.12","    4171524","          3930085610.05","      78150","    2356232","         56.48"
"HCLTECH","EQ","01-Jun-2021","        945.20","        948.00","        952.00","        942.05","        950.00","        950.70","        948.05","    2944472","          2791513542.60","      83295","    1433875","         48.70"
"HCLTECH","EQ","02-Jun-2021","        950.70","        947.00","        950.70","        937.60","        945.00","        943.75","        941.48","    3657189","          3443152840.55","      78053","    2142916","         58.59"
"HCLTECH","EQ","03-Jun-2021","        943.75","        945.00","        949.80","        937.00","        939.00","        939.45","        940.11","    4164240","          3914851063.65","     100377","    2775056","         66.64"
"HCLTECH","EQ","04-Jun-2021","        939.45","        940.10","        944.20","        934.75","        935.45","        936.55","        939.17","    3550303","          3334341915.25","      76212","    2178569","         61.36"
"HCLTECH","EQ","07-Jun-2021","        936.55","        939.00","        951.95","        937.10","        951.45","        949.60","        945.78","    3282517","          3104553113.10","      85146","    2075799","         63.24"
